readAttrs,readTs,entityId.entityType,entityId.id,latest.TIME_SERIES.pumpUtil.ts,latest.TIME_SERIES.pumpUtil.value,latest.TIME_SERIES.Variance7Day.ts,latest.TIME_SERIES.Variance7Day.value,latest.TIME_SERIES.BattVolt.ts,latest.TIME_SERIES.BattVolt.value,latest.TIME_SERIES.1178.ts,latest.TIME_SERIES.1178.value,latest.TIME_SERIES.gallons.ts,latest.TIME_SERIES.gallons.value,latest.TIME_SERIES.Gal1day.ts,latest.TIME_SERIES.Gal1day.value,latest.TIME_SERIES.targetA.ts,latest.TIME_SERIES.targetA.value,latest.TIME_SERIES.RadarStatus.ts,latest.TIME_SERIES.RadarStatus.value,latest.TIME_SERIES.9995.ts,latest.TIME_SERIES.9995.value,latest.TIME_SERIES.sensor_temp.ts,latest.TIME_SERIES.sensor_temp.value,latest.TIME_SERIES.1110.ts,latest.TIME_SERIES.1110.value,latest.TIME_SERIES.1153.ts,latest.TIME_SERIES.1153.value,latest.TIME_SERIES.1152.ts,latest.TIME_SERIES.1152.value,latest.TIME_SERIES.1196.ts,latest.TIME_SERIES.1196.value,latest.TIME_SERIES.1151.ts,latest.TIME_SERIES.1151.value,latest.TIME_SERIES.1150.ts,latest.TIME_SERIES.1150.value,latest.TIME_SERIES.1194.ts,latest.TIME_SERIES.1194.value,latest.TIME_SERIES.Orientation.ts,latest.TIME_SERIES.Orientation.value,latest.TIME_SERIES.1192.ts,latest.TIME_SERIES.1192.value,latest.TIME_SERIES.1107.ts,latest.TIME_SERIES.1107.value,latest.TIME_SERIES.1106.ts,latest.TIME_SERIES.1106.value,latest.TIME_SERIES.1105.ts,latest.TIME_SERIES.1105.value,latest.TIME_SERIES.1104.ts,latest.TIME_SERIES.1104.value,latest.TIME_SERIES.sonic_rssi.ts,latest.TIME_SERIES.sonic_rssi.value,latest.TIME_SERIES.BattEnergy.ts,latest.TIME_SERIES.BattEnergy.value,latest.TIME_SERIES.1103.ts,latest.TIME_SERIES.1103.value,latest.TIME_SERIES.1102.ts,latest.TIME_SERIES.1102.value,latest.TIME_SERIES.1101.ts,latest.TIME_SERIES.1101.value,latest.TIME_SERIES.Gal2day.ts,latest.TIME_SERIES.Gal2day.value,latest.TIME_SERIES.1100.ts,latest.TIME_SERIES.1100.value,latest.TIME_SERIES.ContactReason.ts,latest.TIME_SERIES.ContactReason.value,latest.TIME_SERIES.BattLevel.ts,latest.TIME_SERIES.BattLevel.value,latest.TIME_SERIES.1108.ts,latest.TIME_SERIES.1108.value,latest.TIME_SERIES.Status-1.ts,latest.TIME_SERIES.Status-1.value,latest.TIME_SERIES.varianceRate.ts,latest.TIME_SERIES.varianceRate.value,latest.TIME_SERIES.1120.ts,latest.TIME_SERIES.1120.value,latest.TIME_SERIES.daysInv.ts,latest.TIME_SERIES.daysInv.value,latest.TIME_SERIES.Data0.ts,latest.TIME_SERIES.Data0.value,latest.TIME_SERIES.rawData.ts,latest.TIME_SERIES.rawData.value,latest.TIME_SERIES.amount_to_full.ts,latest.TIME_SERIES.amount_to_full.value,latest.TIME_SERIES.Variance1Day.ts,latest.TIME_SERIES.Variance1Day.value,latest.TIME_SERIES.limit_3.ts,latest.TIME_SERIES.limit_3.value,latest.TIME_SERIES.Gal3day.ts,latest.TIME_SERIES.Gal3day.value,latest.TIME_SERIES.1118.ts,latest.TIME_SERIES.1118.value,latest.TIME_SERIES.limit_2.ts,latest.TIME_SERIES.limit_2.value,latest.TIME_SERIES.1116.ts,latest.TIME_SERIES.1116.value,latest.TIME_SERIES.limit_1.ts,latest.TIME_SERIES.limit_1.value,latest.TIME_SERIES.1115.ts,latest.TIME_SERIES.1115.value,latest.TIME_SERIES.1114.ts,latest.TIME_SERIES.1114.value,latest.TIME_SERIES.1112.ts,latest.TIME_SERIES.1112.value,latest.TIME_SERIES.1111.ts,latest.TIME_SERIES.1111.value,latest.TIME_SERIES.IMSI.ts,latest.TIME_SERIES.IMSI.value,latest.TIME_SERIES.Gal7day.ts,latest.TIME_SERIES.Gal7day.value,latest.TIME_SERIES.NetRSSI.ts,latest.TIME_SERIES.NetRSSI.value,latest.TIME_SERIES.SendAttempts.ts,latest.TIME_SERIES.SendAttempts.value,latest.TIME_SERIES.CSQ.ts,latest.TIME_SERIES.CSQ.value,latest.TIME_SERIES.ControllerStatus.ts,latest.TIME_SERIES.ControllerStatus.value,latest.TIME_SERIES.sonic_result_code.ts,latest.TIME_SERIES.sonic_result_code.value,latest.TIME_SERIES.NewData.ts,latest.TIME_SERIES.NewData.value,latest.TIME_SERIES.IMEI.ts,latest.TIME_SERIES.IMEI.value,latest.TIME_SERIES.FillGal.ts,latest.TIME_SERIES.FillGal.value,latest.TIME_SERIES.RadarFirmware.ts,latest.TIME_SERIES.RadarFirmware.value,latest.TIME_SERIES.1130.ts,latest.TIME_SERIES.1130.value,latest.TIME_SERIES.gsm_rat.ts,latest.TIME_SERIES.gsm_rat.value,latest.TIME_SERIES.gsm_network_roaming_status.ts,latest.TIME_SERIES.gsm_network_roaming_status.value,latest.TIME_SERIES.1128.ts,latest.TIME_SERIES.1128.value,latest.TIME_SERIES.101.ts,latest.TIME_SERIES.101.value,latest.TIME_SERIES.102.ts,latest.TIME_SERIES.102.value,latest.TIME_SERIES.1126.ts,latest.TIME_SERIES.1126.value,latest.TIME_SERIES.Ullage2.ts,latest.TIME_SERIES.Ullage2.value,latest.TIME_SERIES.1124.ts,latest.TIME_SERIES.1124.value,latest.TIME_SERIES.publish.ts,latest.TIME_SERIES.publish.value,latest.TIME_SERIES.1122.ts,latest.TIME_SERIES.1122.value,latest.TIME_SERIES.maxgallons.ts,latest.TIME_SERIES.maxgallons.value,latest.TIME_SERIES.Ullage.ts,latest.TIME_SERIES.Ullage.value,latest.ENTITY_FIELD.name.ts,latest.ENTITY_FIELD.name.value,latest.ENTITY_FIELD.type.ts,latest.ENTITY_FIELD.type.value
True,True,DEVICE,7c8188a0-5f24-11ef-bdc7-f9c9b5da3899,0,,0,,1727856000000,3.582,0,,1727856000000,n/a,0,,0,,1727856000000,0,1727856000000,3582,1727856000000,57.2,0,,0,,0,,0,,0,,0,,0,,1727856000000,18,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,1338,0,,0,,0,,0,,1727856000000,TLM,1727856000000,34,1727856000000,97,1727856000000,572,0,,0,,0,,0,,1727856000000,9.330689999999999,1727856000000,23.7,0,,0,,1727856000000,false,0,,1727856000000,-9.330689999999999,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,0,,1727856000000,-108,1727856000000,3,1727856000000,108,0,,1727856000000,10,1727856000000,1,0,,0,,1727856000000,1.1,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,9.330689999999999,0,,0,,0,,1727856000000,999,1727856000000,9.330689999999999,1727897211330,866088072448325,1727897211330,TEK
True,True,DEVICE,7c9012d0-c43d-11ee-8d26-8dde86bb897d,0,,0,,0,,1727148943136,6.107801,1727686243136,n/a,0,,0,,0,,1727830543136,13231,0,,1727686243136,1165,1727472343136,0,1727472343136,0,0,,1727472343136,1,1727472343136,0,0,,0,,0,,1727830543136,600,1727830543136,19,1727830543136,0,1727830543136,2,0,,0,,1727830543136,0,1727830543136,600,1727830543136,20,0,,1727830543136,4,0,,0,,1727830543136,0,0,,0,,1727686243136,0.720957,0,,0,,0,,0,,0,,0,,0,,1727686243136,16.299406,0,,1727686243136,15.419936,0,,0,,1727686243136,5,1727686243136,5.900402,1727686243136,40,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727686243136,0,0,,0,,1727686243136,0,1727041543140,0,1727041543140,1,1727686243136,5,0,,1727686243136,4.956338,0,,1727686243136,5.088743,1727686243136,48,0,,1727897211330,8903707-5,1727897211330,Mirador2Daisy
True,True,DEVICE,7c9e3820-5fc3-11ef-bdc7-f9c9b5da3899,0,,0,,1727769600000,3.591,0,,1727769600000,n/a,0,,0,,1727769600000,16,1727769600000,3591,1727769600000,60.8,0,,0,,0,,0,,0,,0,,0,,1727769600000,11,0,,0,,0,,0,,0,,1727769600000,10,1727769600000,1243,0,,0,,0,,0,,1727769600000,TLM,1727769600000,34,1727769600000,98,1727769600000,608,0,,0,,0,,0,,1727769600000,6.141719999999999,1727769600000,15.6,0,,0,,1727769600000,false,0,,1727769600000,-6.141719999999999,1727769600000,false,0,,1727769600000,false,0,,0,,0,,0,,0,,0,,1727769600000,-94,1727769600000,3,1727769600000,94,0,,1727769600000,8,1727769600000,1,0,,0,,1727769600000,1.1,0,,1727769600000,LTE NB-IoT,1727769600000,true,0,,0,,0,,1727769600000,0,1727769600000,6.141719999999999,0,,0,,0,,1727769600000,999,1727769600000,6.141719999999999,1727897211330,866088072418336,1727897211330,TEK
True,True,DEVICE,7cc16e50-45ea-11ef-a9f6-c90f2ddade4f,0,,1727856000000,n/a,1727856000000,3.544,0,,1727856000000,276.66913039996206,1727856000000,3.148367350709748,0,,1727856000000,0,1727856000000,3544,1727856000000,44.6,0,,0,,0,,0,,0,,0,,0,,1727856000000,20,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,2363,0,,0,,0,,1727856000000,3.9,1727856000000,TLM,1727856000000,34,1727856000000,97,1727856000000,446,0,,1727856000000,n/a,0,,1727856000000,n/a,1727856000000,14.527529999999999,1727856000000,36.9,1727856000000,53.33086960003794,1727856000000,n/a,1727856000000,false,1727856000000,3.49,1727856000000,27.97247,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,3.1757142857142857,1727856000000,-105,1727856000000,3,1727856000000,105,1727856000000,Online,1727856000000,8,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,14.527529999999999,0,,0,,0,,1727856000000,330,1727856000000,14.527529999999999,1727897211330,864259063645052,1727897211330,TEK
True,True,DEVICE,7cc230a0-6500-11ed-9857-81f573be3068,1727897234800,0,0,,0,,1727897234800,0,1727897234800,0,1726672634800,6.1,1727897234800,0,0,,1727897234800,13156,0,,1727897234800,0,1727897234800,0,1727897234800,0,0,,1727897234800,0,1727897234800,0,0,,0,,0,,1727897234800,0,1727897234800,0,1727897234800,32,1727897234800,2,0,,0,,1727897234800,0,1727897234800,0,1727897234800,0,1727897234800,0,1727897234800,0,0,,0,,1727897234800,0,1727897234800,1,1727897234800,-100,1727897234800,0,1727897234800,n/a,0,,0,,1726586234812,543.94123604,0,,0,,1727897234800,0,1727897234800,0,0,,1727897234800,-34.084339,0,,0,,1727897234800,0,1727897234800,0,1727897234800,0,1727897234800,295050912867722,1727897234800,0,0,,0,,1727897234800,9,1727897234800,Online,0,,0,,1727897234800,867200060020672,1727897234800,0,0,,1727897234800,0,0,,0,,1727897234800,0,1727897234800,0,1727897234800,0,1727897234800,0,0,,1727897234800,0,1727897234800,0,1727897234800,0,1727897234800,550,0,,1727897211330,0020672-1,1727897211330,Mirador2Daisy
True,True,DEVICE,7cc437d0-938d-11ee-8d26-8dde86bb897d,0,,0,,0,,1704298037479,0,0,,0,,0,,0,,1704298037479,9995,0,,1719325154550,0,1704298037479,0,0,,0,,1704298037479,0,1704298037479,0,0,,0,,1704298037479,0,1719325154550,0,1719325154550,0,1719325154550,0,1704298037479,0,0,,0,,1719325154550,0,1719325154550,0,1719325154550,0,0,,1719325154550,3,0,,0,,1719325154550,0,0,,0,,1719325154550,0,0,,0,,0,,0,,0,,0,,0,,1719325154550,0,0,,1704298037479,0,0,,0,,1719325154550,0,1719325154550,0,1719325154550,0,1726944264443,732123201716724,0,,0,,0,,1726944264443,18,0,,0,,0,,1726944264443,860371050882459,0,,0,,1704298037479,0,0,,0,,1719325154550,0,1704298037479,0,1704298037479,0,1719325154550,0,0,,1719325154550,0,0,,1719325154550,0,0,,0,,1727897211330,0882459,1727897211330,EdgeLight
True,True,DEVICE,7cc7f6b0-1132-11ed-b335-1b21e93a0807,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211330,8729775-GW,1727897211330,MiradorGateway
True,True,DEVICE,7ce8a080-29be-11ef-a9f6-c90f2ddade4f,0,,0,,0,,0,,0,,0,,0,,0,,1727896960299,11991,0,,1727896960299,0,0,,0,,0,,0,,0,,0,,0,,0,,1727896960299,150,1727896960299,30,1727896960299,0,0,,0,,0,,1727896960299,0,1727896960299,300,1727896960299,30,0,,1727896960299,4,0,,0,,1727896960299,0,0,,0,,1727896960299,23.89,0,,0,,0,,0,,0,,0,,0,,1727896960299,13.72,0,,0,,0,,0,,1727896960299,40,1727896960299,8.41,1727896960299,0,1727896960299,732123201074492,0,,0,,0,,1727896960299,31,0,,0,,0,,1727896960299,862636053706618,0,,0,,0,,0,,0,,1727896960299,0,0,,0,,1727896960299,40,0,,1727896960299,40.35,0,,1727896960299,41.15,0,,0,,1727897211330,3706618,1727897211330,EdgeLight
True,True,DEVICE,7cf84dc0-e5ab-11ee-a9f6-c90f2ddade4f,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726492735921,295050915192181,0,,0,,0,,1726492735921,20,0,,0,,0,,1726492735921,862636052699053,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211330,2699053,1727897211330,EdgeLight
True,True,DEVICE,7d105320-5347-11ef-a9f6-c90f2ddade4f,0,,1727856000000,n/a,1727856000000,3.579,0,,1727856000000,13.541058889916709,1727856000000,0,0,,1727856000000,0,1727856000000,3579,1727856000000,53.6,0,,0,,0,,0,,0,,0,,0,,1727856000000,13,0,,0,,0,,0,,0,,1727856000000,9,1727856000000,1313,0,,0,,0,,1727856000000,0.055,1727856000000,TLM,1727856000000,34,1727856000000,98,1727856000000,536,0,,1727856000000,n/a,0,,1727856000000,n/a,1727856000000,41.14165,1727856000000,104.5,1727856000000,106.45894111008329,1727856000000,n/a,1727856000000,false,1727856000000,0.03666666666666667,1727856000000,4.8583500000000015,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,0.015714285714285715,1727856000000,-101,1727856000000,3,1727856000000,101,1727856000000,Online,1727856000000,10,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,41.14165,0,,0,,0,,1727856000000,120,1727856000000,41.14165,1727897211330,864259063635681,1727897211330,TEK
True,True,DEVICE,7d31c220-087a-11ef-a9f6-c90f2ddade4f,0,,0,,1714594560000,3.391,0,,1714594560000,n/a,0,,0,,0,,1714594560000,3391,1714594560000,71.6,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1714594560000,2,0,,0,,0,,0,,0,,0,,1714594560000,38,1714594560000,95,1714594560000,716,0,,0,,0,,0,,1714594560000,6.141719999999999,0,,0,,0,,1714594560000,false,0,,1714594560000,-6.141719999999999,1714594560000,false,0,,1714594560000,false,0,,0,,0,,0,,0,,0,,0,,0,,1714594560000,101,0,,1714594560000,8,0,,0,,0,,0,,0,,1714594560000,LTE CATM1,1714594560000,true,0,,0,,0,,1714594560000,0,1714594560000,6.141719999999999,0,,0,,0,,1714594560000,999,1714594560000,6.141719999999999,1727897211331,0861059067616099,1727897211331,TEK
True,True,DEVICE,7d3b10f0-087a-11ef-a9f6-c90f2ddade4f,0,,0,,1714594560000,3.391,0,,1714594560000,n/a,0,,0,,0,,1714594560000,3391,1714594560000,71.6,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1714594560000,2,0,,0,,0,,0,,0,,0,,1714594560000,38,1714594560000,95,1714594560000,716,0,,0,,0,,0,,1714594560000,6.141719999999999,0,,0,,0,,1714594560000,false,0,,1714594560000,-6.141719999999999,1714594560000,false,0,,1714594560000,false,0,,0,,0,,0,,0,,0,,0,,0,,1714594560000,101,0,,1714594560000,8,0,,0,,0,,0,,0,,1714594560000,LTE CATM1,1714594560000,true,0,,0,,0,,1714594560000,0,1714594560000,6.141719999999999,0,,0,,0,,1714594560000,999,1714594560000,6.141719999999999,1727897211331,861059067616099,1727897211331,TEK
True,True,DEVICE,7d3df700-b48f-11ee-8d26-8dde86bb897d,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211331,API_monitor_BPX,1727897211331,API_monitor
True,True,DEVICE,7d43c0d0-5f1c-11ef-bdc7-f9c9b5da3899,0,,0,,1727856000000,3.605,0,,1727856000000,n/a,0,,0,,1727856000000,0,1727856000000,3605,1727856000000,68,0,,0,,0,,0,,0,,0,,0,,1727856000000,24,0,,0,,0,,0,,0,,1727856000000,8,1727856000000,1203,0,,0,,0,,0,,1727856000000,TLM,1727856000000,34,1727856000000,98,1727856000000,680,0,,0,,0,,0,,1727856000000,16.06296,1727856000000,40.8,0,,0,,1727856000000,false,0,,1727856000000,-16.06296,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,0,,1727856000000,-79,1727856000000,3,1727856000000,79,0,,1727856000000,8,1727856000000,1,0,,0,,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,16.06296,0,,0,,0,,1727856000000,999,1727856000000,16.06296,1727897211331,864259063691866,1727897211331,TEK
True,True,DEVICE,7d5223f0-236c-11ef-a9f6-c90f2ddade4f,0,,1727856015671,-100,1727856015671,3.616,0,,1727856015671,245.45280000000002,1727856015671,0,0,,1727856015671,0,1727856015671,3616,1727856015671,32,0,,0,,0,,0,,0,,0,,0,,1727856015671,11,0,,0,,0,,0,,0,,1727856015671,15,1727856015671,1370,0,,0,,0,,1727856015671,0,1727856015671,TLM,1727856015671,34,1727856015671,94,1727856015671,320,0,,1727856015671,0,0,,1727856015671,31,1727856015671,0,1727856015671,0,1727856015671,-15.452800000000025,1727856015671,-100,1727856015671,false,1727856015671,0,1727856015671,47,1727856015671,false,0,,1727856015671,false,0,,0,,0,,0,,0,,1727856015671,0,1727856015671,-69,1727856015671,3,1727856015671,69,1727856015671,Online,1727856015671,15,1727856015671,1,0,,1727856015671,0,1727856015671,1.1,0,,1727856015671,LTE NB-IoT,1727856015671,true,0,,0,,0,,1727856015671,32,1727856015671,0,0,,0,,0,,1727856015671,230,1727856015671,0,1727897211331,864259063687146,1727897211331,TEK
True,True,DEVICE,7d5cd6b0-1ea8-11ef-a9f6-c90f2ddade4f,0,,1727856000000,-65.7,1727856000000,3.584,0,,1727856000000,163.145661348,1727856000000,7.857338615999993,0,,1727856000000,16,1727856000000,3584,1727856000000,62.6,0,,0,,0,,0,,0,,0,,0,,1727856000000,20,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,1219,0,,0,,0,,1727856000000,7.42,1727856000000,TLM,1727856000000,34,1727856000000,97,1727856000000,626,0,,1727856000000,39,0,,1727856000000,8,1727856000000,25.27554,1727856000000,64.2,1727856000000,136.854338652,1727856000000,-60.71,1727856000000,false,1727856000000,7.0566666666666675,1727856000000,29.72446,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,6.86,1727856000000,-107,1727856000000,3,1727856000000,107,1727856000000,Online,1727856000000,8,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,80,1727856000000,25.27554,0,,0,,0,,1727856000000,300,1727856000000,25.27554,1727897211331,864259063687310,1727897211331,TEK
True,True,DEVICE,7d761390-f762-11ee-a9f6-c90f2ddade4f,1719844725552,27,0,,0,,1719844725552,38.699783,1719844725552,21.796966309000002,1719844725552,2,1719844725552,0,0,,1719844725552,12069,0,,1719844725552,0,1719844725552,0,1719844725552,0,0,,1719844725552,0,1719844725552,0,0,,0,,0,,1719844725552,150,1719844725552,40,1719844725552,0,1719844725552,2,0,,0,,1719844725552,0,1719844725552,0,1719844725552,0,1719844725552,1.795,1719844725552,0,0,,0,,1719844725552,0,1719844725552,1,1719844725552,-100,1719844725552,0,1719844725552,n/a,0,,0,,1719844725552,988.203033691,0,,0,,1719844725552,0.7266666666666667,1719844725552,1.971821,0,,1719844725552,1.677353,0,,0,,1719844725552,0,1719844725552,38.699783,1719844725552,0,1719844725552,295050915192075,1719844725552,1.0385714285714285,0,,0,,1719844725552,11,1719844725552,Online,0,,0,,1719844725552,867200062723091,0,,0,,1719844725552,0,0,,0,,1719844725552,0,1719844725552,0,1719844725552,0,1719844725552,0,0,,1719844725552,0,1719844725552,0,1719844725552,0,1719844725552,1010,0,,1727897211331,2723091-1,1727897211331,Suspended
True,True,DEVICE,7d80c660-7821-11ef-bdc7-f9c9b5da3899,0,,1727856000000,64.01,1727856000000,3.544,0,,1727856000000,522.5735761663547,1727856000000,0,0,,1727856000000,0,1727856000000,3544,1727856000000,64.4,0,,0,,0,,0,,0,,0,,0,,1727856000000,10,0,,0,,0,,0,,0,,1727856000000,1,1727856000000,2317,0,,0,,0,,1727856000000,0,1727856000000,TLM,1727856000000,34,1727856000000,99,1727856000000,644,0,,1727856000000,0,0,,1727856000000,19,1727856000000,5.5118,1727856000000,14,1727856000000,27.426423833645345,1727856000000,-100,1727856000000,false,1727856000000,140.29333333333332,1727856000000,44.4882,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,45.10142857142857,1727856000000,-101,1727856000000,3,1727856000000,101,1727856000000,Online,1727856000000,3,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,110,1727856000000,5.5118,0,,0,,0,,1727856000000,550,1727856000000,5.5118,1727897211332,866088072623232,1727897211332,TEK
True,True,DEVICE,7d841350-65ad-11ef-bdc7-f9c9b5da3899,0,,0,,0,,0,,0,,0,,0,,1724897220000,0,0,,1724897220000,80.6,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1724897220000,10,0,,0,,0,,0,,0,,1724897220000,TLM,0,,0,,1724897220000,806,0,,0,,0,,0,,1724897220000,32.6771,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1724897220000,-undefined,0,,0,,0,,1724897220000,10,1724897220000,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1724897220000,32.6771,1727897211332,866088072549577,1727897211332,TEK
True,True,DEVICE,7dbda800-0ba7-11ef-a9f6-c90f2ddade4f,0,,0,,1714998120000,3.526,0,,0,,0,,0,,0,,1714998120000,3526,1714998120000,66.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1714998120000,3,0,,0,,0,,0,,0,,0,,1714998120000,38,1714998120000,100,1714998120000,662,0,,0,,0,,0,,1714998120000,11.811,0,,0,,0,,1714998120000,false,0,,0,,1714998120000,false,0,,1714998120000,false,0,,0,,0,,0,,0,,0,,0,,0,,1714998120000,97,0,,1714998120000,10,0,,0,,0,,0,,0,,1714998120000,LTE CATM1,1714998120000,true,0,,0,,0,,0,,1714998120000,11.811,0,,0,,0,,0,,1714998120000,11.811,1727897211332,0864259063677816,1727897211332,TEK
True,True,DEVICE,7dc262f0-0ba7-11ef-a9f6-c90f2ddade4f,0,,1727856000000,n/a,1727856000000,3.616,0,,1727856000000,340.4144833529143,1727856000000,0.4253319547864862,0,,1727856000000,0,1727856000000,3616,1727856000000,69.80000000000001,0,,0,,0,,0,,0,,0,,0,,1727856000000,9,0,,0,,0,,0,,0,,1727856000000,1,1727856000000,1078,0,,0,,0,,1727856000000,0.4,1727856000000,TLM,1727856000000,34,1727856000000,97,1727856000000,698.0000000000001,0,,1727856000000,85,0,,1727856000000,681,1727856000000,5.07873,1727856000000,12.9,1727856000000,-10.414483352914317,1727856000000,-14,1727856000000,false,1727856000000,0,1727856000000,35.92127,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727582400000,0,1727856000000,-90,1727856000000,3,1727856000000,90,1727856000000,Online,1727856000000,8,1727856000000,1,0,,1727856000000,0,1727856000000,0.15,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,2,1727856000000,5.07873,1715102791911,2,0,,0,,1727856000000,330,1727856000000,5.07873,1727897211332,864259063677816,1727897211332,TLM
True,True,DEVICE,7ddd2f70-7b5c-11ef-bdc7-f9c9b5da3899,0,,0,,1727856000000,3.574,0,,1727856000000,n/a,0,,0,,1727856000000,16,1727856000000,3574,1727856000000,73.4,0,,0,,0,,0,,0,,0,,0,,1727856000000,156,0,,0,,0,,0,,0,,1727856000000,3,1727856000000,2031,0,,0,,0,,0,,1727856000000,TLM,1727856000000,34,1727856000000,35,1727856000000,734,0,,0,,0,,0,,1727856000000,6.92912,1727856000000,17.6,0,,0,,1727856000000,false,0,,1727856000000,-6.92912,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,0,,1727856000000,-114,1727856000000,3,1727856000000,114,0,,1727856000000,6,1727856000000,1,0,,0,,1727856000000,1.1,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,6.92912,0,,0,,0,,1727856000000,999,1727856000000,6.92912,1727897211332,866088072599226,1727897211332,TEK
True,True,DEVICE,7dea64f0-4a7f-11ef-a9f6-c90f2ddade4f,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1721910290497,732123201714201,0,,0,,0,,1721910290497,19,0,,0,,0,,1721910290497,862636054258254,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211333,4258254,1727897211333,EdgeLight
