EntityId,pumpUtilValue,Variance7DayValue,BattVoltValue,PumpConstantValue,GallonsValue,Gal1Value,targetAValue,RadarStatusValue,SupplyvoltageoftheCIControllerTimestamp,SupplyvoltageoftheCIControllerValue,SensorTempValue,PeakPumpCurrentValue,PumpTypeValue,PumpCalibrationStatusValue,LastPumpConstantValue,PumpConstantVoltageValue,PumpRelayStateValue,VariableSpeedPumpValue,OrientationValue,TemperatureValue,PumpOperatingCycleTimeValue,PumpOperatingOnTimeValue,ErrorStatusBitValue,MasterVolumeTimebaseFlowValue,SonicRssiValue,BattEnergyValue,MasterVolumeFlowValue,PumpCycletimeValue,PumpOntimeValue,Gal2Value,OperatingModeValue,ContactReasonTimestamp,ContactReasonValue,BattLevelValue,AmbientTemperatureValue,Status1Timestamp,Status1Value,VarianceRateValue,Amountpumpedthis24HrcontractperiodValue,DaysInvValue,AmountToFullValue,Variance1DayValue,Limit3Timestamp,Limit3Value,Gal3Value,TankLevelValue,Limit2Timestamp,Limit2Value,SensorAnalogInputValue,Limit1Timestamp,Limit1Value,TargetInjectionRateSetPointforAutoVolumeModeValue,CurrentPumpConstantValue,AveragePumpCurrentCalculatedValue,ImsiValue,Gal7Value,NetRssiValue,SendAttemptsValue,CSQTimestamp,CSQValue,ControllerStatusTimestamp,ControllerStatusValue,SonicResultCodeValue,NewDataTimestamp,NewDataValue,ImeiValue,FillGalTimestamp,FillGalValue,RadarFirmwareValue,HighTemperatureShutoffPointValue,GsmRatValue,GsmNetworkValue,TargetRatioforAutoTrackModeValue,PumpEnergizeValue,ValveEnergizeValue,TargetInjectionRateValue,ActualInjectionRateValue,PublishTimestamp,PublishValue,Amountpumpedprevious24HrcontractperiodValue,MaxGallonsValue,UllageTimestamp,UllageValue,ENTITYFIELDValue,ENTITYFIELDTs,ENTITYFIELDType
6a949f00-79d3-11ef-bdc7-f9c9b5da3899,,,3.619,,,,,16.0,2024-10-02 08:00:00.000,3619.0,50.0,,,,,,,,33.0,,,,,,8.0,1162.0,,,,,TLM,2024-10-02 08:00:00.000,34.0,99.0,500.0,1970-01-01 00:00:00.000,,,,,,,2024-10-02 08:00:00.000,False,,-32.362140000000004,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,,-85,3.0,2024-10-02 08:00:00.000,85.0,1970-01-01 00:00:00.000,,10.0,2024-10-02 08:00:00.000,1.0,,1970-01-01 00:00:00.000,,1.1,,LTE NB-IoT,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-10-02 08:00:00.000,32.362140000000004,864259063625922,1727897211284,TEK
6a9b9470-ef70-11ed-9336-3d1048dc9409,1.0,,,29.444717,109.0872692408,1.0,101.0,,2024-10-02 19:21:12.908,13035.0,,12559.0,0.0,0.0,,1.0,0.0,,,,1800.0,12.0,0.0,2.0,,,0.0,30.0,30.0,0.95,4,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:21:12.908,1.0,2.0,2.784953,93.0,190.9127307592,,1970-01-01 00:00:00.000,,1.0666666666666669,19.973316,1970-01-01 00:00:00.000,,19.86722,1970-01-01 00:00:00.000,,4.6,29.444717,83.0,,0.9428571428571428,,,1970-01-01 00:00:00.000,,2024-10-02 19:21:12.908,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:21:12.908,0.0,,0.0,,,0.0,0,1,4.6,4.711155,1970-01-01 00:00:00.000,,4.664854,300.0,1970-01-01 00:00:00.000,,1870141-10,1727897211284,Mirador2Daisy
6ab58be0-e0b1-11ee-9593-efb6408c77f2,21.0,,,12.648956,906.490515916,17.0,89.0,,2024-10-02 19:19:26.084,13371.0,,3103.0,0.0,0.0,,1.0,0.0,,,,150.0,31.0,0.0,2.0,,,2514.0,0.0,0.0,17.15,3,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,-1.0,33.995556,58.0,103.50948408400006,,1970-01-01 00:00:00.000,,17.433333333333334,67.364204,1970-01-01 00:00:00.000,,68.826935,1970-01-01 00:00:00.000,,0.0,12.648956,641.0,,39.48571428571428,,,1970-01-01 00:00:00.000,,2024-10-02 19:19:26.084,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:19:26.084,0.0,,0.0,,,0.0252,,,63.352798,62.738823,1970-01-01 00:00:00.000,,56.161072,1010.0,1970-01-01 00:00:00.000,,8901024-3,1727897211284,Mirador2Daisy
6ab9e1d0-6885-11ee-a863-f3c275beacd1,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,2702111-GW,1727897211284,MiradorGateway
6ae134d0-0ba8-11ef-a9f6-c90f2ddade4f,,-76.0,3.619,,476.89798327892,16.791766810774163,,0.0,2024-10-02 08:00:00.000,3619.0,69.80000000000001,,,,,,,,57.0,,,,,,1.0,1182.0,,,,7.8,TLM,2024-10-02 08:00:00.000,34.0,97.0,698.0000000000001,1970-01-01 00:00:00.000,,134.0,,38.0,38.10201672107996,34.0,2024-10-02 08:00:00.000,False,5.0,38.70868,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,3.0,-89,3.0,2024-10-02 08:00:00.000,89.0,2024-10-02 08:00:00.000,Online,4.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,0.15,,LTE CATM1,True,,,,50.0,50.0,1970-01-01 00:00:00.000,,,515.0,2024-10-02 08:00:00.000,9.29132,864259063687062,1727897211284,TLM
6ae50560-0ba8-11ef-a9f6-c90f2ddade4f,,,3.564,,,,,,2024-05-06 11:59:00.000,3564.0,66.2,,,,,,,,,,,,,,10.0,,,,,,,2024-05-06 11:59:00.000,38.0,99.0,662.0,1970-01-01 00:00:00.000,,,,,,,2024-05-06 11:59:00.000,False,,,2024-05-06 11:59:00.000,False,,2024-05-06 11:59:00.000,False,,,,,,,,2024-05-06 11:59:00.000,107.0,1970-01-01 00:00:00.000,,10.0,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,LTE CATM1,True,,,,,,1970-01-01 00:00:00.000,,,,2024-05-06 11:59:00.000,5.82676,0864259063687062,1727897211285,TEK
6af3c0f0-4aaa-11ef-a9f6-c90f2ddade4f,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,732123201713343.0,,,,2024-07-25 17:27:07.399,16.0,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,862636054258585.0,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,4258585,1727897211285,EdgeLight
6b124b10-ef70-11ed-9336-3d1048dc9409,0.0,,,0.0,0.0,112.0,0.0,,2024-09-04 22:22:27.660,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:21:12.908,0.0,-100.0,0.0,,,,1970-01-01 00:00:00.000,,0.0,0.0,1970-01-01 00:00:00.000,,0.0,1970-01-01 00:00:00.000,,0.0,0.0,0.0,,0.0,,,1970-01-01 00:00:00.000,,2024-09-04 22:22:27.660,Offline,,1970-01-01 00:00:00.000,,,2024-09-04 22:22:27.660,0.0,,0.0,,,0.0,0,0,0.0,0.0,1970-01-01 00:00:00.000,,0.0,330.0,1970-01-01 00:00:00.000,,1870141-11,1727897211285,Hidden
6b2424a0-55bf-11ef-91bc-97a507476180,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,0041460-GW,1727897211285,MiradorGateway
6b2508f0-656b-11ef-bdc7-f9c9b5da3899,,,3.562,,81.05945907702288,0.3937742257177063,,0.0,2024-10-02 08:00:00.000,3562.0,64.4,,,,,,,,12.0,,,,,,10.0,1735.0,,,,0.065,TLM,2024-10-02 08:00:00.000,34.0,98.0,644.0,1970-01-01 00:00:00.000,,,,,53.94054092297712,,2024-10-02 08:00:00.000,False,0.13,23.25396,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,0.0,-21,3.0,2024-10-02 08:00:00.000,21.0,2024-10-02 08:00:00.000,Online,10.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,2G GSM/EDGE,True,,,,0.0,,1970-01-01 00:00:00.000,,,135.0,2024-10-02 08:00:00.000,11.49604,866088072492869,1727897211285,TEK
6b2c36f0-7f6c-11ef-bdc7-f9c9b5da3899,,,3.566,,,,,32.0,2024-10-02 08:00:00.000,3566.0,75.2,,,,,,,,96.0,,,,,,3.0,2328.0,,,,,TLM,2024-10-02 08:00:00.000,34.0,99.0,752.0,1970-01-01 00:00:00.000,,,,,,,2024-10-02 08:00:00.000,False,,-5.5118,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,,-99,3.0,2024-10-02 08:00:00.000,99.0,1970-01-01 00:00:00.000,,9.0,2024-10-02 08:00:00.000,1.0,,1970-01-01 00:00:00.000,,1.1,,LTE NB-IoT,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-10-02 08:00:00.000,5.5118,866088072618414,1727897211285,TEK
6b3e8b50-8f0a-11ee-8d26-8dde86bb897d,0.0,,,3.839974,2.63168222465169,281.8,0.0,,2024-10-02 19:06:57.100,13491.0,,2333.0,1.0,0.0,3.825612,0.0,0.0,0.193959,,0.0,0.0,0.0,32.0,2.0,,,0.0,0.0,9.0,142.0,0,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:06:57.100,1.0,-100.0,0.0,,512.3683177753483,,1970-01-01 00:00:00.000,,94.7,0.0,1970-01-01 00:00:00.000,,-0.022235,1970-01-01 00:00:00.000,,30.0,0.0,4746.0,,40.31428571428571,,,1970-01-01 00:00:00.000,,2024-10-02 19:06:57.100,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:06:57.100,0.0,,0.0,,,0.0,0,0,0.0,0.0,1970-01-01 00:00:00.000,,0.0,515.0,1970-01-01 00:00:00.000,,2723364-2,1727897211285,Mirador2VSP
6b464a70-07d2-11ef-a9f6-c90f2ddade4f,7.0,,,,1.8153640125,0.2,0.0,,2024-10-02 19:23:56.354,13568.0,,0.0,,,,,,,,,300.0,20.0,32.0,,,,0.0,0.0,0.0,0.75,0,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,-100.0,0.0,,328.1846359875,,1970-01-01 00:00:00.000,,0.3,0.45,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,16.0,0.0,0.0,295050915198518.0,0.0999999999999999,,,2024-10-02 19:23:56.354,20.0,2024-10-02 19:23:56.354,Online,,1970-01-01 00:00:00.000,,862636053132054.0,2024-10-02 19:23:56.354,0.5,,,,,0.0,,,0.0,0.0,1970-01-01 00:00:00.000,,0.0,330.0,1970-01-01 00:00:00.000,,3132054,1727897211285,EdgeLight
6b7db710-ef70-11ed-9336-3d1048dc9409,1.0,,,30.92584,218.5601057418,1.5,100.0,,2024-10-02 19:21:12.908,13174.0,,12298.0,0.0,0.0,,1.0,0.0,,,,1200.0,12.0,0.0,2.0,,,0.0,300.0,30.0,1.6,4,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:21:12.908,1.0,3.0,4.246886,118.0,81.43989425820001,,1970-01-01 00:00:00.000,,1.5666666666666669,39.720211,1970-01-01 00:00:00.000,,39.586437,1970-01-01 00:00:00.000,,7.2,30.92584,122.0,,1.5142857142857142,,,1970-01-01 00:00:00.000,,2024-10-02 19:21:12.908,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:21:12.908,0.0,,0.0,,,10.1,0,1,7.2,7.422201,1970-01-01 00:00:00.000,,7.221364,300.0,1970-01-01 00:00:00.000,,1870141-12,1727897211286,Mirador2Daisy
6b860320-45fa-11ef-a9f6-c90f2ddade4f,,-9.69,3.591,,2180.49877,119.60606000000008,,16.0,2024-10-02 08:00:00.000,3591.0,62.6,,,,,,,,40.0,,,,,,5.0,1445.0,,,,108.01,TLM,2024-10-02 08:00:00.000,34.0,98.0,626.0,1970-01-01 00:00:00.000,,239.0,,44.0,919.50123,,2024-10-02 08:00:00.000,False,102.92666666666666,70.33867000000001,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,45.15714285714286,-85,3.0,2024-10-02 08:00:00.000,85.0,2024-10-02 08:00:00.000,Online,10.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE NB-IoT,True,,,,200.0,,1970-01-01 00:00:00.000,,,3100.0,2024-10-02 08:00:00.000,43.66133,864259063713660,1727897211286,TEK
6b911410-f8f5-11ee-a9f6-c90f2ddade4f,,,3.612,,363.9815619807033,0.0,,0.0,2024-10-02 08:00:00.000,3612.0,62.6,,,,,,,,9.0,,,,,,8.0,1281.0,,,,92.945,TLM,2024-10-02 08:00:00.000,34.0,96.0,626.0,1970-01-01 00:00:00.000,,,,,186.01843801929675,,2024-10-02 08:00:00.000,False,59.29333333333333,40.54333,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,21.414285714285715,-108,3.0,2024-10-02 08:00:00.000,108.0,2024-10-02 08:00:00.000,Online,8.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,192.487507293978,0.15,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,550.0,2024-10-02 08:00:00.000,11.45667,864259063698036,1727897211286,TEK
6b94e4a0-f8f5-11ee-a9f6-c90f2ddade4f,,,3.609,,127.8013243950618,0.0,,,2024-04-19 08:00:00.000,3.609,,,,,,,,,,,,,,,10.0,,,,,,,2024-04-19 08:00:00.000,34.0,,,1970-01-01 00:00:00.000,,,,,,,2024-04-19 08:00:00.000,False,,14.441020000000002,2024-04-19 08:00:00.000,False,,2024-04-19 08:00:00.000,False,,,,,0.0,,,2024-04-19 08:00:00.000,76.0,1970-01-01 00:00:00.000,,8.0,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,550.0,2024-04-19 08:00:00.000,37.55898,0864259063698036,1727897211286,TEK
6b95a190-b702-11ee-8d26-8dde86bb897d,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,8901206-GW,1727897211286,MiradorGateway
6bad9070-3303-11ef-a9f6-c90f2ddade4f,100.0,,,2.20788,519.81676102,24.4,37.0,,2024-10-02 19:18:17.588,13053.0,,960.0,1.0,0.0,2.19926,0.0,1.0,-0.6677,,0.0,1800.0,1800.0,0.0,2.0,,,0.0,40.0,5.0,10.9,4,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,0.0,30.534338,39.0,30.183238980000056,,1970-01-01 00:00:00.000,,7.899999999999999,49.132019,1970-01-01 00:00:00.000,,44.116177,1970-01-01 00:00:00.000,,53.0,2.20788,832.0,,3.3000000000000003,,,1970-01-01 00:00:00.000,,2024-10-02 19:18:17.588,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:18:17.588,0.0,,0.0,,,0.0,1,0,53.0,52.989132,1970-01-01 00:00:00.000,,19.389353,550.0,1970-01-01 00:00:00.000,,7340828-4,1727897211286,Mirador2VSP
6bced620-656e-11ef-bdc7-f9c9b5da3899,,,3.557,,0.0951984000000258,0.0,,16.0,2024-10-02 08:00:00.000,3557.0,60.8,,,,,,,,7.0,,,,,,3.0,1406.0,,,,0.83,TLM,2024-10-02 08:00:00.000,34.0,99.0,608.0,1970-01-01 00:00:00.000,,,,,299.9048016,,2024-10-02 08:00:00.000,False,0.3933333333333333,0.0158400000000042,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,0.0,-14,3.0,2024-10-02 08:00:00.000,14.0,2024-10-02 08:00:00.000,Online,7.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.9464548000000405,1.1,,2G GSM/EDGE,True,,,,0.0,,1970-01-01 00:00:00.000,,,300.0,2024-10-02 08:00:00.000,45.98416,866088072395955,1727897211287,TEK
6beed410-17b8-11ef-a9f6-c90f2ddade4f,,,3.548,,306.9163056364105,7.534241706686203,,0.0,2024-10-02 08:00:00.000,3548.0,59.0,,,,,,,,6.0,,,,,,8.0,1633.0,,,,7.145,TLM,2024-10-02 08:00:00.000,34.0,96.0,590.0,1970-01-01 00:00:00.000,,151.0,,61.0,23.083694363589476,50.68,2024-10-02 08:00:00.000,False,39.89,31.20474,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,13.838571428571427,-93,3.0,2024-10-02 08:00:00.000,93.0,2024-10-02 08:00:00.000,Online,8.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE CATM1,True,,,,20.0,,1970-01-01 00:00:00.000,,,330.0,2024-10-02 08:00:00.000,7.79526,864259063688706,1727897211287,TEK
6bf288b0-3303-11ef-a9f6-c90f2ddade4f,100.0,,,2.457743,450.55990116,16.7,98.0,,2024-10-02 19:18:17.588,13079.0,,1145.0,1.0,1.0,2.415933,1.0,1.0,0.178623,,0.0,1800.0,1800.0,0.0,2.0,,,0.0,46.0,5.0,16.05,4,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,0.0,34.757042,31.0,99.44009884000002,,1970-01-01 00:00:00.000,,16.333333333333332,42.586002,1970-01-01 00:00:00.000,,39.260529,1970-01-01 00:00:00.000,,59.0,2.457743,1153.0,,16.314285714285713,,,1970-01-01 00:00:00.000,,2024-10-02 19:18:17.588,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:18:17.588,0.0,,0.0,,,0.0,1,1,59.0,58.985832,1970-01-01 00:00:00.000,,57.844818,550.0,1970-01-01 00:00:00.000,,7340828-5,1727897211287,Mirador2VSP
6bfb4210-87ab-11ee-8d26-8dde86bb897d,2.0,,,,75.70923678743422,0.3,100.0,,2024-10-02 19:28:42.916,14008.0,,948.0,,0.0,,1.0,0.0,,,,1200.0,20.0,0.0,2.0,,,0.0,600.0,20.0,0.75,4,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,2.0,1.391968,110.0,254.29076321256576,,1970-01-01 00:00:00.000,,0.8333333333333334,9.861753,1970-01-01 00:00:00.000,,10.763827,1970-01-01 00:00:00.000,,2.7,6.897095,15.0,,0.7999999999999999,,,1970-01-01 00:00:00.000,,2024-10-02 19:28:42.916,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:28:42.916,0.0,,0.0,,,0.0,0,1,2.7,2.758838,1970-01-01 00:00:00.000,,2.689615,330.0,1970-01-01 00:00:00.000,,8738347-10,1727897211287,Mirador2Daisy
6c189b40-7b65-11ef-bdc7-f9c9b5da3899,,,,12.575065,,,,,2024-10-02 19:19:49.108,13319.0,,3027.0,0.0,0.0,12.591643,0.0,0.0,0.0,,0.0,150.0,20.0,0.0,2.0,,,0.0,0.0,0.0,,4,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,,24.096718,,,,1970-01-01 00:00:00.000,,,62.95599,1970-01-01 00:00:00.000,,62.952454,1970-01-01 00:00:00.000,,40.0,12.544662,403.0,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,0.0,,,0.0,0,0,40.0,40.142921,1970-01-01 00:00:00.000,,40.435177,48.0,1970-01-01 00:00:00.000,,7385237-2,1727897211288,default
6c29c160-5bec-11ef-a521-8dbd3dfee5f4,,8.4,3.595,,598.9727742599999,19.174922280000036,,0.0,2024-10-02 08:00:00.000,3595.0,60.8,,,,,,,,20.0,,,,,,6.0,3498.0,,,,16.78,TLM,2024-10-02 08:00:00.000,34.0,98.0,608.0,1970-01-01 00:00:00.000,,135.0,,42.0,411.02722574000006,34.56,2024-10-02 08:00:00.000,False,16.513333333333332,44.63394,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,15.447142857142856,-104,3.0,2024-10-02 08:00:00.000,104.0,2024-10-02 08:00:00.000,Offline,10.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE CATM1,True,,,,57.0,,1970-01-01 00:00:00.000,,,1010.0,2024-10-02 08:00:00.000,40.86606,864259063635418,1727897211288,TEK
6c2b9ee0-6fb0-11ef-bdc7-f9c9b5da3899,,-20.57,3.592,,30.787406851584908,0.7528474121185695,,1.0,2024-10-02 08:00:00.000,3592.0,60.8,,,,,,,,13.0,,,,,,10.0,1099.0,,,,0.755,TLM,2024-10-02 08:00:00.000,34.0,99.0,608.0,1970-01-01 00:00:00.000,,151.0,,62.0,194.2125931484151,50.57,2024-10-02 08:00:00.000,False,0.5033333333333333,6.376040000000003,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,0.3971428571428571,-97,3.0,2024-10-02 08:00:00.000,97.0,2024-10-02 08:00:00.000,Online,8.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE CATM1,True,,,,2.0,,1970-01-01 00:00:00.000,,,225.0,2024-10-02 08:00:00.000,27.87396,866088072625120,1727897211288,TEK
6c318940-cc92-11ec-92e3-ed9cae5ba158,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,8730468-GW,1727897211288,MiradorGateway
6c6c6390-3ffa-11ed-9857-81f573be3068,,,,,,,,,2024-09-10 15:24:49.048,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,,0.0,,,,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,0.0,1970-01-01 00:00:00.000,,0.0,0.0,0.0,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,0.0,,,0.0,0,0,0.0,0.0,1970-01-01 00:00:00.000,,0.0,,1970-01-01 00:00:00.000,,8737935-3,1727897211288,Hidden
6c6c8aa0-3ffa-11ed-9857-81f573be3068,,,,,,,,,2024-09-10 15:24:49.048,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,,0.0,,,,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,0.0,1970-01-01 00:00:00.000,,0.0,0.0,0.0,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,0.0,,,0.0,0,0,0.0,0.0,1970-01-01 00:00:00.000,,0.0,,1970-01-01 00:00:00.000,,8737935-2,1727897211288,Hidden
6c71d7b0-5fee-11ef-bdc7-f9c9b5da3899,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,732123201707570.0,,,,2024-08-21 18:51:49.799,19.0,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,862636054258932.0,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,4258932,1727897211288,EdgeLight
6c7ec3f0-501f-11ef-a9f6-c90f2ddade4f,,,3.592,,182.9476830089884,21.693464759866345,,0.0,2024-10-02 08:00:00.000,3592.0,60.8,,,,,,,,5.0,,,,,,9.0,1415.0,,,,42.39,TLM,2024-10-02 08:00:00.000,34.0,97.0,608.0,1970-01-01 00:00:00.000,,,,,42.0523169910116,,2024-10-02 08:00:00.000,False,20.88,26.06301,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,3.0985714285714288,-119,3.0,2024-10-02 08:00:00.000,119.0,2024-10-02 08:00:00.000,Online,10.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,225.0,2024-10-02 08:00:00.000,8.93699,864259063635996,1727897211289,TEK
6c8f1da0-87ab-11ee-8d26-8dde86bb897d,1.0,,,,164.54290116811976,0.4,100.0,,2024-10-02 19:28:42.916,14121.0,,1962.0,,0.0,,0.0,0.0,,,,1200.0,13.0,0.0,2.0,,,0.0,600.0,15.0,0.8,4,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,4.0,1.193396,303.0,165.45709883188024,,1970-01-01 00:00:00.000,,0.7000000000000001,17.953268,1970-01-01 00:00:00.000,,18.060156,1970-01-01 00:00:00.000,,2.1,8.364216,21.0,,0.7000000000000001,,,1970-01-01 00:00:00.000,,2024-10-02 19:28:42.916,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:28:42.916,0.0,,0.0,,,0.0,1,1,2.1,2.174696,1970-01-01 00:00:00.000,,2.110194,330.0,1970-01-01 00:00:00.000,,8738347-11,1727897211289,Mirador2Daisy
6c918f60-5f17-11ef-bdc7-f9c9b5da3899,,,3.589,,,,,17.0,2024-10-02 08:00:00.000,3589.0,60.8,,,,,,,,20.0,,,,,,5.0,1298.0,,,,,TLM,2024-10-02 08:00:00.000,34.0,98.0,608.0,1970-01-01 00:00:00.000,,,,,,,2024-10-02 08:00:00.000,False,,-5.5118,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,,-109,3.0,2024-10-02 08:00:00.000,109.0,1970-01-01 00:00:00.000,,8.0,2024-10-02 08:00:00.000,1.0,,1970-01-01 00:00:00.000,,1.1,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-10-02 08:00:00.000,5.5118,866088075560266,1727897211289,TEK
